edge_id,origin_id,destination_id,key,street_name,highway_type,length_m,lanes,maxspeed_kmh,oneway,base_time_min,base_risk,surface_quality,has_coverage,origin_lat,origin_lon,destination_lat,destination_lon
3187,790045604,766444981,0,Calle Simón Arias,residential,80.61,1,30,False,0.1612,0.6,0.85,True,42.5816967,-5.5492202,42.581705,-5.5484422
3188,790045604,790045599,0,Calle Huerta del Rey,residential,78.33,1,30,False,0.1567,0.6,0.85,True,42.5816967,-5.5492202,42.5809959,-5.5491357
3189,790045605,790045672,0,Calle Sagitario,residential,25.08,1,30,False,0.0502,0.6,0.85,True,42.5795094,-5.5513486,42.5793159,-5.5515059
3190,790045609,790045602,0,Calle Vázquez de Acuña,residential,17.4,1,30,False,0.0348,0.6,0.85,True,42.5817091,-5.551047,42.5815824,-5.5511717
3191,790045609,790045631,0,Calle Progreso,residential,101.8,1,30,False,0.2036,0.6,0.85,True,42.5817091,-5.551047,42.5826216,-5.550947
3192,790045609,790045631,1,Calle Vázquez de Acuña | Calle la Alegría,residential,166.76,1,30,False,0.3335,0.6,0.85,True,42.5817091,-5.551047,42.5826216,-5.550947
3193,790045611,595695656,0,Avenida la Lastra,secondary,54.02,1,30,True,0.108,0.4,0.85,True,42.5776685,-5.552553,42.5775663,-5.5531887
3194,790045611,790045674,0,Calle de Villareal,residential,110.2,1,30,True,0.2204,0.6,0.85,True,42.5776685,-5.552553,42.5786112,-5.552968
3195,790045613,945472444,0,Calle Simón Arias,residential,76.17,1,30,False,0.1523,0.6,0.85,True,42.581638,-5.5462451,42.5817842,-5.5453362
3196,790045613,945472380,0,Calle Simón Arias,residential,162.16,1,30,False,0.3243,0.6,0.85,True,42.581638,-5.5462451,42.5816492,-5.5481763
3197,790045619,790045630,0,Calle Bartolomé Herreras,residential,33.74,1,30,False,0.0675,0.6,0.85,True,42.5791366,-5.5532091,42.5790412,-5.5536003
3198,790045619,790045652,0,Calle Bartolomé Herreras,residential,47.49,1,30,False,0.095,0.6,0.85,True,42.5791366,-5.5532091,42.5792708,-5.5526585
3199,790045619,790045591,0,Calle de Villareal,residential,65.94,1,30,True,0.1319,0.6,0.85,True,42.5791366,-5.5532091,42.5796984,-5.5534669
3200,790045620,790045622,0,Calle Progreso,residential,22.96,1,30,False,0.0459,0.6,0.85,True,42.5836979,-5.5508246,42.5839037,-5.5508012
3201,790045620,790045631,0,Calle Progreso,residential,120.1,1,30,False,0.2402,0.6,0.85,True,42.5836979,-5.5508246,42.5826216,-5.550947
3202,790045620,8835918340,0,Calle Juanillo el Juglar,residential,168.78,1,30,False,0.3376,0.6,0.85,True,42.5836979,-5.5508246,42.5826469,-5.5514891
3203,790045622,790045592,0,Calle Progreso,residential,29.52,1,30,False,0.059,0.6,0.85,True,42.5839037,-5.5508012,42.5841683,-5.5507711
3204,790045622,790045620,0,Calle Progreso,residential,22.96,1,30,False,0.0459,0.6,0.85,True,42.5839037,-5.5508012,42.5836979,-5.5508246
3205,790045622,790045648,0,Calle Desengaño,residential,65.14,1,30,False,0.1303,0.6,0.85,True,42.5839037,-5.5508012,42.584327,-5.5513479
3206,790045626,945472473,0,Calle Simón Arias,residential,50.96,1,30,False,0.1019,0.6,0.85,True,42.5813978,-5.5504262,42.5815456,-5.5498371
3207,790045626,790045656,0,Calle Simón Arias,residential,66.05,1,30,False,0.1321,0.6,0.85,True,42.5813978,-5.5504262,42.5811936,-5.5511838
3208,790045626,945472432,0,Calle Magallanes,residential,52.07,1,30,False,0.1041,0.6,0.85,True,42.5813978,-5.5504262,42.5809538,-5.5502242
3209,790045627,790045652,0,Calle Bartolomé Herreras,residential,68.53,1,30,False,0.137,0.6,0.85,True,42.5794645,-5.551864,42.5792708,-5.5526585
3210,790045627,790045672,0,Calle Hermosilla,residential,33.66,1,30,True,0.0673,0.6,0.85,True,42.5794645,-5.551864,42.5793159,-5.5515059
3211,790045630,790045619,0,Calle Bartolomé Herreras,residential,33.74,1,30,False,0.0675,0.6,0.85,True,42.5790412,-5.5536003,42.5791366,-5.5532091
3212,790045631,790045620,0,Calle Progreso,residential,120.1,1,30,False,0.2402,0.6,0.85,True,42.5826216,-5.550947,42.5836979,-5.5508246
3213,790045631,790045609,0,Calle Progreso,residential,101.8,1,30,False,0.2036,0.6,0.85,True,42.5826216,-5.550947,42.5817091,-5.551047
3214,790045631,790045609,1,Calle Vázquez de Acuña | Calle la Alegría,residential,166.76,1,30,False,0.3335,0.6,0.85,True,42.5826216,-5.550947,42.5817091,-5.551047
3215,790045631,8835918340,0,Calle la Alegría,residential,44.47,1,30,False,0.0889,0.6,0.85,True,42.5826216,-5.550947,42.5826469,-5.5514891
3216,790045635,790045675,0,Calle Sagitario,residential,45.08,1,30,False,0.0902,0.6,0.85,True,42.5788389,-5.5518937,42.5787268,-5.5524228
3217,790045635,790045672,0,Calle Sagitario,residential,61.82,1,30,False,0.1236,0.6,0.85,True,42.5788389,-5.5518937,42.5793159,-5.5515059
3218,790045636,790045681,0,Calle de Jacinto Barrio Aller,residential,73.63,1,30,True,0.1473,0.6,0.85,True,42.5843832,-5.5512616,42.5846746,-5.5505473
3219,790045636,790045603,0,,residential,18.76,1,30,True,0.0375,0.6,0.85,True,42.5843832,-5.5512616,42.5845154,-5.5513538
3220,790045638,8835918349,0,Calle de Jacinto Barrio Aller,residential,105.02,1,30,False,0.21,0.6,0.85,True,42.583026,-5.5526274,42.582374,-5.5535554
3221,790045638,381205262,0,Calle de Jacinto Barrio Aller,residential,144.6,1,30,False,0.2892,0.6,0.85,True,42.583026,-5.5526274,42.5840692,-5.5515787
3222,790045638,8835918341,0,Calle Panderruedas,residential,50.06,1,30,False,0.1001,0.6,0.85,True,42.583026,-5.5526274,42.5826538,-5.5523044
3223,790045641,790045595,0,,residential,4.62,1,30,True,0.0092,0.6,0.85,True,42.5844501,-5.5515094,42.584409,-5.5515147
3224,790045642,272648030,0,Calle Santo Tomás,residential,205.87,1,30,False,0.4117,0.6,0.85,True,42.5789054,-5.5499974,42.5804147,-5.5512013
3225,790045642,2191696442,0,Calle Santo Tomás,residential,40.18,1,30,False,0.0804,0.6,0.85,True,42.5789054,-5.5499974,42.5785965,-5.5497428
3226,790045646,8835918340,0,Calle la Alegría,residential,3.92,1,30,False,0.0078,0.6,0.85,True,42.5826482,-5.551537,42.5826469,-5.5514891
3227,790045646,8835918341,0,Calle la Alegría,residential,62.83,1,30,False,0.1257,0.6,0.85,True,42.5826482,-5.551537,42.5826538,-5.5523044
3228,790045646,790045668,0,Calle Juanillo el Juglar,residential,107.11,1,30,False,0.2142,0.6,0.85,True,42.5826482,-5.551537,42.5816877,-5.5516365
3229,790045648,790045622,0,Calle Desengaño,residential,65.14,1,30,False,0.1303,0.6,0.85,True,42.584327,-5.5513479,42.5839037,-5.5508012
3230,790045648,790045636,0,,residential,9.72,1,30,True,0.0194,0.6,0.85,True,42.584327,-5.5513479,42.5843832,-5.5512616
3231,790045649,945472440,0,Calle Valporquero,residential,68.69,1,30,False,0.1374,0.6,0.85,True,42.5810755,-5.5482919,42.5816635,-5.5485491
3232,790045649,790045599,0,Calle Orión,residential,69.65,1,30,False,0.1393,0.6,0.85,True,42.5810755,-5.5482919,42.5809959,-5.5491357
3233,790045649,790045655,0,Calle Valporquero,residential,134.11,1,30,False,0.2682,0.6,0.85,True,42.5810755,-5.5482919,42.5799533,-5.5476995
3234,790045652,790045619,0,Calle Bartolomé Herreras,residential,47.49,1,30,False,0.095,0.6,0.85,True,42.5792708,-5.5526585,42.5791366,-5.5532091
3235,790045652,790045627,0,Calle Bartolomé Herreras,residential,68.53,1,30,False,0.137,0.6,0.85,True,42.5792708,-5.5526585,42.5794645,-5.551864
3236,790045652,790045675,0,Calle de la Fortuna,residential,63.49,1,30,False,0.127,0.6,0.85,True,42.5792708,-5.5526585,42.5787268,-5.5524228
3237,790045652,790045676,0,Calle de la Fortuna,residential,66.1,1,30,False,0.1322,0.6,0.85,True,42.5792708,-5.5526585,42.5798371,-5.5529038
3238,790045654,790045656,0,Calle Simón Arias,residential,33.82,1,30,False,0.0676,0.6,0.85,True,42.5810856,-5.5515699,42.5811936,-5.5511838
3239,790045654,790045668,0,Calle Juanillo el Juglar,residential,69.53,1,30,False,0.139,0.6,0.85,True,42.5810856,-5.5515699,42.5816877,-5.5516365
3240,790045654,381205220,0,Calle Simón Arias,residential,59.94,1,30,False,0.1199,0.6,0.85,True,42.5810856,-5.5515699,42.5808933,-5.5522536
3241,790045655,790045649,0,Calle Valporquero,residential,134.11,1,30,False,0.2682,0.6,0.85,True,42.5799533,-5.5476995,42.5810755,-5.5482919
3242,790045656,790045626,0,Calle Simón Arias,residential,66.05,1,30,False,0.1321,0.6,0.85,True,42.5811936,-5.5511838,42.5813978,-5.5504262
3243,790045656,790045654,0,Calle Simón Arias,residential,33.82,1,30,False,0.0676,0.6,0.85,True,42.5811936,-5.5511838,42.5810856,-5.5515699
3244,790045656,790045602,0,Calle Vázquez de Acuña,residential,44.16,1,30,False,0.0883,0.6,0.85,True,42.5811936,-5.5511838,42.5815824,-5.5511717
3245,790045659,790045676,0,Plaza del Maestro,residential,67.36,1,30,False,0.1347,0.6,0.85,True,42.5800292,-5.5521236,42.5798371,-5.5529038
3246,790045659,790045627,0,Calle Hermosilla,residential,66.29,1,30,True,0.1326,0.6,0.85,True,42.5800292,-5.5521236,42.5794645,-5.551864
3247,790045659,2193014781,0,Calle Fernando II,residential,76.94,1,30,False,0.1539,0.6,0.85,True,42.5800292,-5.5521236,42.5806308,-5.5516596
3248,790045662,790045641,0,Calle de Jacinto Barrio Aller,residential,20.97,1,30,True,0.0419,0.6,0.85,True,42.5846378,-5.5514849,42.5844501,-5.5515094
3249,790045662,790045593,0,Calle de Jacinto Barrio Aller,residential,71.56,1,30,False,0.1431,0.6,0.85,True,42.5846378,-5.5514849,42.5852747,-5.5513599
3250,790045668,790045602,0,Calle Panderruedas,residential,39.82,1,30,False,0.0796,0.6,0.85,True,42.5816877,-5.5516365,42.5815824,-5.5511717
3251,790045668,790045654,0,Calle Juanillo el Juglar,residential,69.53,1,30,False,0.139,0.6,0.85,True,42.5816877,-5.5516365,42.5810856,-5.5515699
3252,790045668,790045646,0,Calle Juanillo el Juglar,residential,107.11,1,30,False,0.2142,0.6,0.85,True,42.5816877,-5.5516365,42.5826482,-5.551537
3253,790045668,8835918341,0,Calle Panderruedas,residential,148.18,1,30,False,0.2964,0.6,0.85,True,42.5816877,-5.5516365,42.5826538,-5.5523044
3254,790045672,790045605,0,Calle Sagitario,residential,25.08,1,30,False,0.0502,0.6,0.85,True,42.5793159,-5.5515059,42.5795094,-5.5513486
3255,790045672,790045635,0,Calle Sagitario,residential,61.82,1,30,False,0.1236,0.6,0.85,True,42.5793159,-5.5515059,42.5788389,-5.5518937
3256,790045672,790045642,0,Calle Hermosilla,residential,138.0,1,30,True,0.276,0.6,0.85,True,42.5793159,-5.5515059,42.5789054,-5.5499974
3257,790045674,2193015261,0,Calle Sagitario,residential,35.06,1,30,False,0.0701,0.6,0.85,True,42.5786112,-5.552968,42.578524,-5.5533795
3258,790045674,790045675,0,Calle Sagitario,residential,46.45,1,30,False,0.0929,0.6,0.85,True,42.5786112,-5.552968,42.5787268,-5.5524228
3259,790045674,790045619,0,Calle de Villareal,residential,61.67,1,30,True,0.1233,0.6,0.85,True,42.5786112,-5.552968,42.5791366,-5.5532091
3260,790045675,790045674,0,Calle Sagitario,residential,46.45,1,30,False,0.0929,0.6,0.85,True,42.5787268,-5.5524228,42.5786112,-5.552968
3261,790045675,790045635,0,Calle Sagitario,residential,45.08,1,30,False,0.0902,0.6,0.85,True,42.5787268,-5.5524228,42.5788389,-5.5518937
3262,790045675,790045652,0,Calle de la Fortuna,residential,63.49,1,30,False,0.127,0.6,0.85,True,42.5787268,-5.5524228,42.5792708,-5.5526585
3263,790045676,790045591,0,Plaza del Maestro,residential,48.62,1,30,False,0.0972,0.6,0.85,True,42.5798371,-5.5529038,42.5796984,-5.5534669
3264,790045676,790045659,0,Plaza del Maestro,residential,67.36,1,30,False,0.1347,0.6,0.85,True,42.5798371,-5.5529038,42.5800292,-5.5521236
3265,790045676,790045652,0,Calle de la Fortuna,residential,66.1,1,30,False,0.1322,0.6,0.85,True,42.5798371,-5.5529038,42.5792708,-5.5526585
3266,790045680,381205220,0,Avenida de Madrid,secondary,13.14,1,30,False,0.0263,0.4,0.85,True,42.5808343,-5.5521145,42.5808933,-5.5522536
3267,790045680,2193014781,0,Avenida de Madrid,secondary,43.58,1,30,False,0.0872,0.4,0.85,True,42.5808343,-5.5521145,42.5806308,-5.5516596
3268,790045680,381205217,0,Calle de los Garabitos,residential,96.76,1,30,False,0.1935,0.6,0.85,True,42.5808343,-5.5521145,42.5809651,-5.5528831
3269,790045681,945472323,0,Calle Isoba,residential,59.21,1,30,False,0.1184,0.6,0.85,True,42.5846746,-5.5505473,42.5848221,-5.5498524
3270,790045681,790045603,0,Calle Isoba,residential,68.56,1,30,True,0.1371,0.6,0.85,True,42.5846746,-5.5505473,42.5845154,-5.5513538
3271,810337309,810337317,0,Calle la Serna,primary,5.6,2,30,True,0.0112,0.3,0.85,True,42.6032173,-5.5597602,42.6032571,-5.5597991
3272,810337311,268327589,0,Calle la Serna,primary,6.35,2,30,True,0.0127,0.3,0.85,True,42.6031554,-5.559883,42.6031506,-5.5598083
3273,810337311,600440928,0,Calle la Serna,tertiary,67.59,1,30,False,0.1352,0.5,0.85,True,42.6031554,-5.559883,42.6026425,-5.5603261
3274,810337315,810337311,0,Calle la Serna,primary,6.09,2,30,True,0.0122,0.3,0.85,True,42.6032009,-5.5599201,42.6031554,-5.559883
3275,810337317,670758894,0,Calle la Serna,tertiary,45.26,2,30,False,0.0905,0.5,0.85,True,42.6032571,-5.5597991,42.6036076,-5.5595179
3276,810337317,5286932248,0,Calle la Serna,primary,3.5,2,30,True,0.007,0.3,0.85,True,42.6032571,-5.5597991,42.6032651,-5.5598401
3277,817983152,817983155,0,Calle de Renueva Particular,residential,64.55,1,30,False,0.1291,0.6,0.85,True,42.6012638,-5.5729725,42.6018443,-5.5729634
3278,817983155,817983152,0,Calle de Renueva Particular,residential,64.55,1,30,False,0.1291,0.6,0.85,True,42.6018443,-5.5729634,42.6012638,-5.5729725
3279,817983155,3451792132,0,Calle Renueva,tertiary,157.6,1,30,True,0.3152,0.5,0.85,True,42.6018443,-5.5729634,42.6018546,-5.5748885
3280,879458013,295196781,0,LE-20,trunk,41.49,2,40,True,0.0622,0.15,0.85,True,42.6198722,-5.5752564,42.6201975,-5.5750451
3281,924284097,290208496,0,,residential,203.93,1,30,False,0.4079,0.6,0.85,True,42.5651435,-5.5499821,42.5647238,-5.5523334
3282,945286452,722618502,0,Carretera Asturias,primary,73.63,2,30,False,0.1473,0.3,0.85,True,42.6137021,-5.5778742,42.6143469,-5.5780788
3283,945286452,35317217,0,Carretera Asturias,primary,31.13,2,30,False,0.0623,0.3,0.85,True,42.6137021,-5.5778742,42.6134295,-5.5777877
3284,945286452,595548449,0,Calle Cueto Albo,residential,173.98,1,30,True,0.348,0.6,0.85,True,42.6137021,-5.5778742,42.6151149,-5.5780521
3285,945472323,790045681,0,Calle Isoba,residential,59.21,1,30,False,0.1184,0.6,0.85,True,42.5848221,-5.5498524,42.5846746,-5.5505473
3286,945472324,945718042,0,Calle Prado Prior,residential,30.43,1,30,False,0.0609,0.6,0.85,True,42.5628131,-5.5782591,42.563086,-5.5782317
3287,945472324,945718142,0,Calle Prado Prior,residential,8.57,1,30,False,0.0171,0.6,0.85,True,42.5628131,-5.5782591,42.5627361,-5.5782626
3288,945472324,945472531,0,Calle Mercado | Carretera Mercado de Ganado,residential,1706.4,1,30,False,3.4128,0.6,0.85,True,42.5628131,-5.5782591,42.5724816,-5.5754455
3289,945472372,945472473,0,Calle Hernán Cortés,residential,67.2,1,30,False,0.1344,0.6,0.85,True,42.5809507,-5.5496923,42.5815456,-5.5498371
3290,945472380,766444981,0,Calle Simón Arias,residential,22.64,1,30,False,0.0453,0.6,0.85,True,42.5816492,-5.5481763,42.581705,-5.5484422
3291,945472380,790045613,0,Calle Simón Arias,residential,162.16,1,30,False,0.3243,0.6,0.85,True,42.5816492,-5.5481763,42.581638,-5.5462451
3292,945472380,5318791812,0,Calle Simón Arias,residential,85.27,1,30,False,0.1705,0.6,0.85,True,42.5816492,-5.5481763,42.5816923,-5.5472101
3293,945472394,945472417,0,Calle Alejo García Brizuela,residential,177.54,1,30,False,0.3551,0.6,0.85,True,42.5792796,-5.5457304,42.5788089,-5.5477988
3294,945472417,1070998929,0,Avenida de Madrid,secondary,88.25,1,30,False,0.1765,0.4,0.85,True,42.5788089,-5.5477988,42.579236,-5.5487072
3295,945472417,5812326745,0,Avenida de Madrid,secondary,357.93,1,30,False,0.7159,0.4,0.85,True,42.5788089,-5.5477988,42.5770713,-5.5441191
3296,945472417,945472394,0,Calle Alejo García Brizuela,residential,177.54,1,30,False,0.3551,0.6,0.85,True,42.5788089,-5.5477988,42.5792796,-5.5457304
3297,945472432,790045626,0,Calle Magallanes,residential,52.07,1,30,False,0.1041,0.6,0.85,True,42.5809538,-5.5502242,42.5813978,-5.5504262
3298,945472440,790045649,0,Calle Valporquero,residential,68.69,1,30,False,0.1374,0.6,0.85,True,42.5816635,-5.5485491,42.5810755,-5.5482919
3299,945472440,790045604,0,Calle Simón Arias,residential,55.07,1,30,False,0.1101,0.6,0.85,True,42.5816635,-5.5485491,42.5816967,-5.5492202
3300,945472440,766444981,0,Calle Simón Arias,residential,9.89,1,30,False,0.0198,0.6,0.85,True,42.5816635,-5.5485491,42.581705,-5.5484422
3301,945472444,790045613,0,Calle Simón Arias,residential,76.17,1,30,False,0.1523,0.6,0.85,True,42.5817842,-5.5453362,42.581638,-5.5462451
3302,945472473,790045604,0,Calle Simón Arias,residential,53.23,1,30,False,0.1065,0.6,0.85,True,42.5815456,-5.5498371,42.5816967,-5.5492202
3303,945472473,790045626,0,Calle Simón Arias,residential,50.96,1,30,False,0.1019,0.6,0.85,True,42.5815456,-5.5498371,42.5813978,-5.5504262
3304,945472473,945472372,0,Calle Hernán Cortés,residential,67.2,1,30,False,0.1344,0.6,0.85,True,42.5815456,-5.5498371,42.5809507,-5.5496923
3305,945472531,945472324,0,Carretera Mercado de Ganado | Calle Mercado,residential,1706.4,1,30,False,3.4128,0.6,0.85,True,42.5724816,-5.5754455,42.5628131,-5.5782591
3306,945472531,290212448,0,Carretera Vilecha,tertiary,810.99,1,50,False,0.9732,0.5,0.85,True,42.5724816,-5.5754455,42.5796888,-5.5739373
3307,945472531,945718140,0,Calle Real | Carretera Vilecha,tertiary,466.44,1,50,False,0.5597,0.5,0.85,True,42.5724816,-5.5754455,42.5685728,-5.5774757
3308,945482241,945482358,0,,unclassified,98.44,2,40,True,0.1477,0.5,0.85,True,42.5768871,-5.6208254,42.5761215,-5.6209192
3309,945482254,945482241,0,,unclassified,36.5,2,40,True,0.0547,0.5,0.85,True,42.5769615,-5.6203995,42.5768871,-5.6208254
3310,945482254,1474005358,0,Calle del Matadero,unclassified,644.2,1,40,False,0.9663,0.5,0.85,True,42.5769615,-5.6203995,42.582732,-5.6197188
3311,945482255,1770469535,0,,motorway_link,20.22,1,80,True,0.0152,0.2,0.85,True,42.5682576,-5.5827326,42.5681211,-5.5825722
3312,945482255,1770469575,0,,motorway_link,12.68,1,80,True,0.0095,0.2,0.85,True,42.5682576,-5.5827326,42.5682938,-5.5825888
3313,945482267,945482422,0,,motorway_link,24.59,1,80,True,0.0184,0.2,0.85,True,42.5669465,-5.5964057,42.5668005,-5.5961832
3314,945482302,945482448,0,,motorway_link,367.91,1,80,True,0.2759,0.2,0.85,True,42.5753212,-5.6159046,42.5767474,-5.6199185
3315,945482316,945482407,0,,unclassified,34.53,1,40,True,0.0518,0.5,0.85,True,42.5665332,-5.5959857,42.5667521,-5.5957201
3316,945482316,945482361,0,,unclassified,24.33,1,40,False,0.0365,0.5,0.85,True,42.5665332,-5.5959857,42.5663193,-5.5959231
3317,945482345,945482361,0,,unclassified,16.4,1,40,True,0.0246,0.5,0.85,True,42.5662932,-5.5957426,42.5663193,-5.5959231
3318,945482358,945482501,0,,unclassified,70.5,2,40,True,0.1057,0.5,0.85,True,42.5761215,-5.6209192,42.5760634,-5.6201211
3319,945482361,945482345,0,,unclassified,54.88,1,40,True,0.0823,0.5,0.85,True,42.5663193,-5.5959231,42.5662932,-5.5957426
3320,945482361,945482316,0,,unclassified,24.33,1,40,False,0.0365,0.5,0.85,True,42.5663193,-5.5959231,42.5665332,-5.5959857
3321,945482370,48515949,0,,motorway_link,198.14,1,70,True,0.1698,0.2,0.85,True,42.5692815,-5.5822643,42.5699747,-5.5829926
3322,945482370,248595166,0,Ronda Sur de León,motorway,285.22,2,120,True,0.1426,0.1,0.85,True,42.5692815,-5.5822643,42.5686298,-5.5856322
3323,945482382,7838577600,0,,motorway_link,62.34,1,80,True,0.0468,0.2,0.85,True,42.5675626,-5.5953799,42.5676911,-5.5960794
3324,945482388,945482302,0,Ronda Sur de León,motorway,1293.77,2,120,True,0.6469,0.1,0.85,True,42.5695639,-5.6021749,42.5753212,-5.6159046
3325,945482407,945482461,0,,motorway_link,9.55,1,80,True,0.0072,0.2,0.85,True,42.5667521,-5.5957201,42.5667781,-5.595609
3326,945482422,945482407,0,,motorway_link,39.09,1,80,True,0.0293,0.2,0.85,True,42.5668005,-5.5961832,42.5667521,-5.5957201
3327,945482422,945482316,0,,unclassified,33.87,1,40,True,0.0508,0.5,0.85,True,42.5668005,-5.5961832,42.5665332,-5.5959857
3328,945482448,945482254,0,,unclassified,47.49,2,40,True,0.0712,0.5,0.85,True,42.5767474,-5.6199185,42.5769615,-5.6203995
3329,945482461,945482382,0,,motorway_link,104.63,2,80,True,0.0785,0.2,0.85,True,42.5667781,-5.595609,42.5675626,-5.5953799
3330,945482461,248595075,0,,motorway_link,583.55,1,80,True,0.4377,0.2,0.85,True,42.5667781,-5.595609,42.5674765,-5.5886553
3331,945482501,945482448,0,,unclassified,86.8,2,40,True,0.1302,0.5,0.85,True,42.5760634,-5.6201211,42.5767474,-5.6199185
3332,945482501,945482279,0,,motorway_link,473.73,1,80,True,0.3553,0.2,0.85,True,42.5760634,-5.6201211,42.5746133,-5.6147216
